"","COVID_77_T1","COVID_74_T1","COVID_122_T1","COVID_107_T1","COVID_39_T1","COVID_101_T1","COVID_67_T1","COVID_135_T1","COVID_134_T1","COVID_57_T1","COVID_108_T1","COVID_127_T1","COVID_119_T1","COVID_97_T1","COVID_116_T1","COVID_114_T1","COVID_68_T1","COVID_78_T1","COVID_58_T1","COVID_128_T1","COVID_52_T1","COVID_50_T1","COVID_5_T1","COVID_124_T1","COVID_27_T1","COVID_130_T1","COVID_7_T1","COVID_125_T1","COVID_117_T1","COVID_24_T1","COVID_6_T1","COVID_133_T1","COVID_43_T1","COVID_53_T1","COVID_19_T1","COVID_17_T1","COVID_49_T1","COVID_40_T1","COVID_15_T1","COVID_59_T1","COVID_87_T1","COVID_142_T1","COVID_106_T1","COVID_2_T1","COVID_32_T1","COVID_33_T1","COVID_29_T1","COVID_75_T1","COVID_13_T1","COVID_25_T1","COVID_41_T1","COVID_137_T1","COVID_26_T1","COVID_36_T1","COVID_31_T1","COVID_20_T1","COVID_70_T1","COVID_69_T2","COVID_132_T2","COVID_114_T2","COVID_112_T2","COVID_83_T2","COVID_82_T2","COVID_110_T2","COVID_68_T2","COVID_63_T2","COVID_108_T2","COVID_78_T2","COVID_34_T2","COVID_116_T2","COVID_57_T2","COVID_134_T2","COVID_127_T2","COVID_113_T2","COVID_24_T2","COVID_103_T2","COVID_92_T2","COVID_27_T2","COVID_30_T2","COVID_7_T2","COVID_28_T2","COVID_23_T2","COVID_50_T2","COVID_59_T2","COVID_17_T2","COVID_12_T2","COVID_87_T2","COVID_115_T2","COVID_9_T2","COVID_125_T2","COVID_79_T2","COVID_121_T2","COVID_44_T2","COVID_16_T2","COVID_90_T2","COVID_72_T2","COVID_18_T2","COVID_15_T2","COVID_51_T2","COVID_5_T2","COVID_20_T2","COVID_33_T2","COVID_32_T2","COVID_41_T2","COVID_25_T2","COVID_75_T2","COVID_31_T2","COVID_3_T2","COVID_106_T2","COVID_96_T2","COVID_2_T2","COVID_26_T2","COVID_36_T2","COVID_35_T2"
"v-crk avian sarcoma virus CT10 oncogene homolog-like",5.48096133266687,5.40990885408836,4.68354251087239,4.80205228774767,4.96670402144753,5.338981929781,4.65998019860372,2.85119947107089,4.73819149589614,5.81897818899051,4.39306052961945,4.73540199764464,4.27359109568879,5.19110439116684,5.11528547092207,3.4795763470362,4.78233851825305,4.89739781027137,4.46909270882626,5.29816887844691,4.23277094700247,4.29674433250898,1.95187951699276,4.66253018849642,3.8200830378026,3.4159512032636,2.33972965102766,4.64128675174342,4.17129365606616,3.67884118694587,1.83806282274736,4.78074478909872,2.9766958945282,3.81991356942588,1.71202745171935,3.29056991941733,4.29723640538987,3.72991520868648,2.44745796486242,4.79180536212642,5.31257471141983,4.26339303150384,4.82581317309027,3.55902392748323,4.93224937338208,1.8852623483005,2.10244412317966,4.54766969108262,2.11218031257204,2.68497613195991,4.19192422447172,4.86511943962607,2.70200445871292,3.93173679153487,3.5440437905528,0.730202842053477,4.28903404919612,5.15316557745403,4.4769342581932,4.13342607266999,4.81447485854106,4.75365560609333,3.58871802181326,4.56377475258151,5.03158351464373,4.04546715957206,4.00759575930325,3.81060138255085,5.71144125152295,4.73038366718043,5.32376955989777,4.74403320286169,4.78368028537852,5.50648728305503,2.46813465688201,4.92481914886255,4.7303398419448,1.36217480354301,3.31144526603848,3.10099095707692,2.30276492405588,3.81733378357999,3.92558898768368,5.18116201455108,2.18616667241538,4.09141912767445,5.52199481375657,4.15010935037025,2.53313089495331,4.49771362726063,4.17362564457432,3.89406900345692,2.12093288445658,0.44660618086708,3.83211363767712,3.42590417772051,3.67575469005779,0.732470829683005,5.20917921205603,2.85843317052083,0.770514389922532,2.19421125512,4.75680946624451,5.10857528412511,3.93635684259804,4.6062791456845,3.54217941171183,2.25112336079298,4.27681403164855,5.07932705326945,2.8813762740093,3.35609245278053,4.21775048981544,3.05996810145687
"BCL2-associated athanogene 6",4.66047388699731,4.67854966835796,4.17235483963422,4.51610040394003,4.82934999789303,4.4399533966961,4.45256473694618,2.52499834921621,4.14439240078644,4.9113209825006,3.78072657347607,3.94243023995973,3.91792437445585,4.72660966912016,4.67748579586353,3.04002291115425,3.93791841857332,4.12926040967069,4.06047917475217,4.61720089179465,3.67647602788942,3.60020082521647,1.75783685271276,3.66354948109332,3.22355966847895,2.96838396329574,2.19621675957786,3.91057301998518,3.51682468820259,3.34642176660249,2.6757633912417,4.21368782343492,2.72058852901047,3.39502282747355,2.17831868336435,2.74974437822493,3.7909680576753,3.09093231935151,2.51075786547415,4.05275539909133,4.62635639098454,3.73594946384371,4.48022705936488,2.86044434040964,3.79843858838258,2.25037400818892,2.38984959763057,3.98487809704103,1.78143594193233,2.39942725541948,3.286796504285,4.32629543850598,3.52425857883587,3.11094497830405,3.19533776469044,1.88503864612691,4.17778515180795,4.92515192638808,3.64069572393529,3.96047483978418,4.12134299645741,3.89439548055504,3.12627035332528,4.03211064275483,4.31989133427238,3.48317806680366,3.55527240231991,3.40195529012767,5.15706047159135,4.22012560768265,4.38391311196025,3.84267619430307,4.13459848876062,4.59447490413239,2.83284830009385,4.22551264863551,4.1276437359921,2.16143337280125,2.70549205184834,2.51008504965463,2.75480004754343,3.14175311156855,3.17978705870271,4.50022751310697,2.27015271232068,3.04332580302454,5.37278725755496,3.4038622557988,2.43950120057455,3.88416380453764,3.34383010911879,3.36999965571277,2.6282142377568,2.05879663369887,3.23354880802177,3.15051262481763,3.14672584397194,2.64862441318602,4.61455261391613,2.65798542763443,1.90854830307735,2.60080170829353,3.58784430576157,4.33248834008001,3.09515213713847,4.26351568789998,3.16723251192066,2.71008998901078,3.71434876921706,4.87299244912508,2.87195270833599,3.430358629572,3.46447297997842,2.87266441765816
"serpin peptidase inhibitor, clade B (ovalbumin), member 8",2.45846002331773,3.6843666080177,1.33979875744485,1.93170838973902,2.76319814405602,2.30958240108344,4.25559194220429,1.84486635144215,1.91356340690153,2.27056008692155,2.12160815972233,2.18331273036422,2.12660343800026,3.88938462317133,2.32091384391933,2.66859903985686,2.65795053594067,2.66675666309632,4.15100136007205,2.70572238026678,2.82516576528167,2.5221180943465,3.2994223120696,2.38912017506575,3.4530976882001,2.03235002414422,3.57926047242288,3.08101071102758,2.64541312307447,2.3306218604433,2.53874028616115,2.57156914293821,2.18151090234679,4.52135255949801,2.6569213102564,2.27542020876449,3.33475700327938,3.16063500340065,3.34564432739294,2.07226217122943,3.20916728841094,4.04108876461251,3.4923617064803,3.18881504660413,2.4421928082413,2.86903412712656,3.78405791623307,3.46627316147032,3.25820516697083,3.87550439528574,2.39387167926321,2.87112111728837,2.38639973463142,2.68071856275024,2.53538934883164,3.2938553983392,3.28308252790816,3.00746217639359,2.98086733987665,2.81763201373253,2.2719935199444,2.450997052598,2.63067504631053,1.44405709013719,2.41026803473361,2.26852766309334,1.80063014976029,2.77030662775542,2.27243121386116,1.87825057044411,2.6732287120438,2.29441974423619,2.23300269131306,2.49496004784298,2.31425516700947,2.35277986318959,3.01571172415161,2.5411544253564,2.77570460663328,2.90957057070932,2.08563143022483,2.31159516032385,2.33146422195234,2.30012574012497,2.26306465613941,2.05336602110851,2.65519320220965,2.30765042850007,2.54720996357436,2.74135842133646,2.65697667602792,2.28113807716166,2.20344707144942,3.32729938598696,3.42480267229715,3.72133336393777,2.53650487099869,2.58346545994122,4.29769586000514,2.93028525866442,2.48174182053285,3.08001097857395,2.42969877794817,2.9415632275705,3.86435915925814,3.39342331111307,2.29918257986426,2.65918495574305,2.74486004902228,2.5695405877245,3.07004003927167,2.48245069718706,2.3678995246811,2.39069117518862
"annexin A11",3.93325246482836,3.71396423110833,3.73868017895346,3.76645458896027,4.5376016770777,3.38047599947644,4.36324613302228,1.35956337265454,3.77708743834906,4.25887737633246,2.78573912295123,3.41800620024412,3.61799759320769,4.16573561973837,4.100412664277,1.99262740121369,3.22491443906916,3.28698369407238,3.81768089213622,3.9086120389478,3.53713993566894,2.68870044943079,-0.32469395667581,2.77150831410386,2.0176255603432,2.08662073025869,0.258788053806378,3.22278974118698,3.00415777901624,3.09156868759205,-0.970196417313259,3.28029091992323,1.13095037769747,2.65711754510821,-0.624231433743157,1.20760297070845,2.92590717007978,1.62817273909167,-0.601077308602755,3.65603305770315,4.01256117797314,1.9531885810645,3.41036594569005,1.04719128897681,2.53498671304119,-0.349002032460517,-0.302992491427744,3.23228131578183,-0.500227760588932,0.0085355593471273,2.43557015435099,3.71001497658994,0.451187649458413,1.63836220256738,1.27431736693873,0.559985948852716,3.52633606903941,4.58063401813831,3.56580701547738,3.10541705774719,3.78632710258555,3.02297177554315,1.66607317062122,3.63728219244072,3.78392182653599,3.00486202216298,2.94519024021305,2.2193488604175,4.2825376916087,3.38152212893281,3.85760677716619,3.58332217003753,3.7625886454746,4.20689473908485,2.04775649726025,3.55360378527071,2.95469235689824,-0.965009634582921,1.22032376483804,1.02371266546211,0.136430513018251,2.08491907363132,2.63417465788433,4.30920237746621,0.0512836945464174,2.01712280164641,4.82068477078485,2.80855927815201,0.55520554517314,3.28341335943489,2.37958467257398,3.05103465823989,-0.0359229013623356,-1.2156363076126,1.76713746132024,1.74387850569404,1.31034928601772,-1.42537227470099,4.31193301867758,0.354310287382868,0.812454803449872,-0.438486707154365,3.07997243757561,3.45293879335121,1.82746356098673,3.58687625892096,1.75364657590327,0.45344098423292,2.77936806487214,3.94502914021201,0.292242455440135,1.11636818536528,2.75842945172588,0.923755616249788
"amyloid beta (A4) precursor-like protein 1",4.91724585019231,5.53476081557888,5.60590474559549,4.49047147514876,3.39267385157271,5.88129829527922,5.67184778172979,6.4993524774057,5.0557745746853,5.67254584853339,5.00465935226607,4.31534759722008,4.54946299306248,6.44378483845175,5.40795289494646,3.90387153517343,4.35748267312797,5.14527090967575,3.51717700318322,3.19905249434076,3.79755680819597,4.14687008447502,4.90434448979187,4.67011605573666,5.317214146701,4.49753058081112,3.76769306926083,4.48515630869852,4.5154526951182,5.71663052810791,5.37064628001868,4.07921665436459,5.79190976096984,4.81044882507486,6.19521577806955,5.78856808462823,4.28468497438038,6.22294416458072,5.16141058264079,5.30300754066632,3.30808161242312,3.75166378384206,5.10119542932514,4.1600980173422,5.30219271131465,5.08610821698548,5.48169202111842,2.69623116898938,2.95605384323172,3.54171285621899,4.46118362013864,3.97422482196522,5.16651817556222,3.34713084413112,5.10923072749433,2.90166567244153,3.4496578650899,3.97432415652791,5.28070184773701,3.57809939274841,5.47115580784987,4.1671556030422,3.98422481733195,4.63079725992095,3.65750054283627,2.00491345183695,4.73394413953561,5.61667790377681,3.99034990531395,5.28653492059573,6.17119757273449,5.35947124537579,3.7135453424664,5.84826681800012,6.53264622313934,5.41706092102307,4.88314733752778,5.63226426498888,4.70759293779562,3.43745167560581,5.37148055710725,6.03075931053359,3.88675071048408,5.55033760015616,4.90730629832191,2.55488754103114,2.76088326559367,3.85390765826973,5.65502066335478,5.26150293644104,4.82489274065886,5.53799205892821,5.74188180449143,6.06721886953687,3.75050930973514,5.12018760989283,3.20659783665283,4.21014655880666,3.09945884245093,4.25136910195286,4.27504914374537,3.69499315859309,5.40044445279455,3.34870674880367,5.02798276607815,2.07405576363243,4.17146341407137,6.16095280375341,5.4840174330402,3.3898523816194,6.02239068674784,5.745187389018,2.15362345736279,4.8882496637321
"hepatoma-derived growth factor",3.68872383096892,3.11055188559886,2.28329079881984,2.76673007134128,3.50476304150794,2.71074110235618,4.14027415451604,1.05003978820925,2.01690732336387,4.87303228544943,2.10068628208889,2.04646303183309,1.593025416491,2.95723296158465,3.03512386729975,0.667368729928458,2.82512768898904,1.87940023176038,3.99621731709208,2.63738104708841,2.74358261116033,1.88363671973375,1.1722810288131,2.30983555747184,1.68676660199485,2.50251511846092,1.33839452191234,2.39646713509678,1.33553583452115,1.98888939955674,2.05340940333323,2.7861282652031,1.20449680599178,2.16014249191675,1.12428136236071,1.90572340232413,2.5204521219772,1.53610243573806,1.62505078025801,2.39201410178926,2.46154688787979,3.47675569088499,2.61022323257177,1.92850538574175,2.6362486189528,2.56497570099807,0.760311493647428,2.53352141542844,0.760870353345477,2.39335669396039,2.24407405517104,2.60878337649462,1.77818655507704,3.34616900061702,1.70164539995066,0.858832134386772,2.16168626564619,3.71976247807931,1.80114835275709,1.34938855737488,2.00840296675677,1.78838077454372,0.517001253374859,2.65878647421363,3.00451333351573,0.942643611634766,1.37588226407262,0.704598461258814,3.62826582234933,2.18555807724618,4.48995269077715,1.83529244075423,2.26038646568864,2.93736510576544,0.974638261053607,1.74534356272601,2.75153411334258,0.10628658062881,1.9488954198093,0.731979443538977,2.10864582545405,0.83622693546469,1.60998892432157,2.85897408472212,1.44124428264325,2.89759122898155,3.35026724175487,2.17124037537771,1.18730444925557,2.74171443791861,2.02915469426141,2.5281847506126,1.46364903001914,0.447428127041508,2.36025153522157,1.97844653411063,1.67410202591545,1.7910935058037,4.14707874225925,2.04664442227674,0.713724765991707,2.85038591014993,2.50859964940177,3.47219941558465,2.63918156266221,3.15845161051491,1.70624016481461,1.89078873327617,1.69783267165577,2.57210891172019,4.02549616409972,1.45776913601817,3.55326170283413,1.05276121135709
"thimet oligopeptidase 1",5.61142732545577,5.43826553762669,4.82183169617648,4.99045799561679,5.73342290381293,5.7057272784773,5.84145382749695,5.09349862107424,4.73403746374854,5.66226873722874,4.65122606815102,4.80038144943689,4.894137024042,5.55008077425278,4.89285897551234,5.58108814887638,5.52103381426477,5.11443159593631,5.43283755459764,5.17197573413764,5.54920958170135,5.16189991800897,6.35257629747731,5.2939636235635,6.3427192356824,4.73003947374614,5.89765721461126,6.2908349435451,5.41621848376937,5.96058496432818,6.62748164179847,5.93055723133691,4.97498457722141,5.81488956211264,4.74680394723963,6.2460537428518,5.43152245734789,5.03470413231922,6.3414761150077,4.77593048978975,5.64155660063256,6.57829394215245,5.73863060817196,5.74780318778148,5.40642749023812,5.38493059640021,5.47571354693678,4.87747572175507,6.0437130664915,5.24727715494427,4.97072321013667,5.1313836387658,6.43370507848945,5.51582143186379,6.37826313323185,5.67990836164111,6.17345145420151,6.37552354031993,5.05188019196038,6.29412569775575,4.64841540004699,5.10859971958659,5.20709449205642,5.0608201673016,5.34367407415889,4.73792598729278,4.51149329236834,4.97798569277285,6.1722743966778,4.52261701578392,5.45624630458987,4.85828687202606,4.89060207137338,4.94333692986977,5.47828990869951,5.34324447483664,5.08061856110064,6.56368360521065,5.46033174626695,5.96795176649182,4.76161430030397,4.97505221541317,4.67974444256304,4.89844959073044,6.78929275116677,5.28127668224252,5.77651353023217,4.76643650608869,5.76702843422149,6.50802561068735,5.33832426913684,4.78324046788856,5.42013995131258,6.31289061003993,4.278268011075,4.87796806406349,5.34214848339164,6.7929834534307,6.95570224241115,6.61036835550568,5.26818052951066,5.81617115755859,5.29545883121469,5.84543007454615,5.67038505643753,4.94405718718336,6.04846964580126,5.98266050841635,5.53064062050165,5.59624112359308,7.96472691175846,6.68464654768448,5.78127076964197,5.44261024251685
"Dab, mitogen-responsive phosphoprotein, homolog 2 (Drosophila)",5.28287355856906,6.07269074250355,3.75085931312929,4.73160800541297,6.24720740299709,4.80881907701854,5.10178608212774,1.72639244230974,3.47273620039703,5.77101223151264,3.85177694737982,4.44991873497662,3.8116145099272,5.3921250320807,4.86707806074142,3.07297231952105,4.78074644731303,4.65327827813027,4.79907167862842,5.55826232884929,4.35548168709407,4.30906126061485,1.38547765493279,4.04126959814273,3.24254646079315,2.5192789299061,1.24532986841958,4.26599060339578,3.39642715654333,2.87485708106597,0.996260321351898,4.91868386068123,2.12788086657652,3.42895512634404,0.459479202435529,2.65581711296314,4.54042210408739,2.13942798319088,1.56478846711303,3.9491531343516,5.57138432307965,2.85278720181621,4.79414141840976,2.55955894783324,3.65303225260825,0.989027447222442,1.00893760961946,4.59063018821267,1.30642745554416,1.80307408799268,3.21700591855954,5.04198020769854,1.05964798774902,3.16173412992669,2.87652743968385,0.403440822190283,4.83818530072964,5.85367693415299,3.76736750295787,3.59275559981491,4.12523417599217,3.987551255662,2.94441138870514,4.40319187659051,5.01422357630408,3.93936525753884,3.07916270344347,3.1132073080741,6.65653748110855,4.37580667042883,4.42572190902693,3.48417953443661,4.45990285989945,5.00748996356528,2.20686256902116,4.68925267334011,4.25083667728368,0.0996824889754947,2.00073771983521,1.87413596296647,0.992527664473289,2.54167023769289,3.54944516466475,4.74149183317831,1.20450071918809,2.93411033912228,6.68277970708987,3.34530337318558,1.25476677508926,3.69670822443717,3.0440085797902,3.32655888486253,0.994204975237301,-0.226331126636571,3.39563539136803,2.56466253897234,2.44568569916461,-0.0982351476937979,6.36478212723312,2.0520630656977,0.267658551153925,0.794250923906657,3.88957285738642,5.33408213179538,2.72990344866608,5.08319253669786,3.03007050367458,1.3871047713175,4.25644482084111,5.16704048847194,1.66208702239512,1.69373033729591,3.69137287813882,1.62236909853977
"receptor tyrosine kinase-like orphan receptor 1",2.49856889682792,3.24269785397196,1.46453567489053,1.61490709732053,2.89494817774371,2.42270968275019,3.31806240019173,1.93631007393407,0.731633759974791,2.19566631669623,1.81048764442318,2.01355329711012,1.84615867229347,2.8740014451463,2.39143766434045,1.36719197930341,3.2377572246444,2.91406072602406,3.34972465214824,2.09322755109205,2.49637289029622,3.30194489479621,2.18947479621592,0.678507235949487,1.21204691634935,1.3993018907682,1.37054841123154,0.574983503376122,0.664941121851783,2.39260269631603,1.31806097783421,1.23305807585352,3.26641699424739,2.71373796476082,3.41228250967472,1.91520206952657,2.36328884732949,2.18692087097045,1.12231704726008,2.37369241077918,1.53405598475577,0.953634721328579,1.52505603762577,0.875083949664153,1.74275990133604,1.52930049118697,1.32471985468298,1.22907270199424,1.85135865395902,2.34855406105518,1.96451891878074,1.86067950713311,2.28652980659838,1.44726517390535,1.70289858123069,1.5889534923687,2.10823716084674,3.04489771656696,2.60321560025258,1.65025452667297,1.83837890705965,2.40841930228586,2.66495244665244,1.90662586833648,2.77450963321987,3.38243429338218,2.30052711545442,2.98699573562873,1.79220383161148,2.19887588126412,2.30690944703658,1.96689970016378,2.03823373369281,2.47163477570264,3.03121983541315,1.83565797187931,2.96255811703004,1.58164453270387,2.73595766744371,1.6184368701363,3.37721738430765,1.2906043849958,2.61197353187374,2.47411349751336,2.62475558871195,1.76969407014952,1.80314088275041,1.96413329160394,2.88505171598183,0.852655020004201,2.2003865369791,2.66034181938918,2.64944535989803,1.15396387188833,2.91254485177887,2.3077248726807,2.29981151976685,1.60612736598307,2.41597088467199,2.81526542450856,1.85698305951472,1.8684693172936,2.0756460332094,1.72406295464656,2.37640248160523,1.70625655668713,2.08247446350088,2.50560509564807,1.92963661273942,1.83344767358584,2.21421506415799,2.41065840469804,1.96046514079561,2.99120974330355
"FK506 binding protein 4, 59kDa",2.81527938570789,3.11781173996391,2.26461951847749,2.7823028075513,3.26109143725507,2.26462497959512,3.05355966144969,0.377495479253411,2.67898407056798,3.75077264665583,1.90575627977215,1.7299888478522,1.73994636333594,3.05994053261061,2.6814605035203,1.07312269791762,2.73852924570803,2.17663341304929,3.39556499753291,3.64897311557439,2.74779332300918,2.17579172730177,1.72801029574569,3.82755504972447,3.14298857817165,2.19834803715311,2.01112156172668,4.04596290827615,2.97476406463228,2.18140074557239,3.39704804281677,3.04677630687466,0.597159526945911,3.02085024591155,0.447786425141372,2.51278067194928,2.79022709603442,3.0827074976996,2.72186670520789,1.64182961661628,4.35845053094994,3.84795684196686,3.52480601171807,2.86338189486756,3.5593920568242,1.64130544691394,1.61950086974926,3.72456298352383,1.78708224879546,2.50851512338691,1.88461018158603,3.68751374427824,2.58687215187208,3.86504325270028,3.47102865315201,1.62566960475292,4.10100592101195,3.57532575558717,1.96824804511418,2.47840380207882,1.72441877859755,2.27366646289058,1.15688427816958,1.80949540400844,2.59553693334582,1.45637070160604,1.62121585102957,1.28401302889749,4.51594013069729,2.30121392415589,2.79735781098045,2.49815262219881,2.05297326123078,2.19371060418074,0.941519605717943,2.53131023703288,1.80338160420103,1.08619569427925,2.32565442077192,1.98705041868782,2.49555312559559,2.99193540176211,1.62927511820767,2.05453817130607,1.47375251365528,2.27144698382666,4.52155530893267,2.18038546792125,1.40751650489963,3.89818847082025,3.07900942562158,2.2936606698943,0.929088311740738,1.70462028475091,3.11465006684903,2.68952324064729,1.92181760501723,1.85316386551595,4.67152603644646,2.10657996099803,0.917277717128755,2.68975067985761,3.0956439017781,3.82518808859152,3.3216120274964,3.82830079733095,3.13711559485887,1.80589341118168,2.34247913270351,3.79008072732421,3.94101910179548,2.57338308210024,4.12640881701855,1.56101029211332
"trefoil factor 2",3.82864095745541,4.31981788063336,2.94690250696276,3.0966996459764,3.45496689716347,3.023871330775,4.26882812232712,3.81147077496551,3.03912002739987,2.95387761426992,2.1863382290627,3.67251908437971,3.39532395805765,3.39368637906508,2.70663062394923,4.40921811578283,5.02814166918678,2.89431648863875,4.89923346332411,3.80815453870478,4.47844696028474,5.09960988640512,4.61217458288829,2.48957587442659,2.4211924048191,3.87832719424082,3.4323646815578,3.01841758338086,4.45593789957841,3.179919715407,2.70380070071725,2.62784846373367,4.38179363462045,5.50874233160589,4.60560134176882,4.22737854805351,3.667591607479,4.10356480104541,3.51858952576519,4.17756364156677,2.44273645683773,3.00720430743653,4.9607797516354,2.32558436553829,3.2075112380044,4.31599824814878,3.34528048732475,4.78883101356178,3.27564815891968,4.01856580916702,4.31100502254539,3.52375209427029,5.21987384828121,4.78714733933928,3.67542623228988,4.78770545197095,4.5087355220425,4.79377884551556,3.44042374535494,5.99434591807775,3.10256021267091,3.84420235406285,3.95087984881724,3.07051586835212,4.21557002593732,4.8657331296789,2.33451618589976,2.86496138467323,3.45647384524374,2.46134967835645,3.20416174872873,3.66850441081486,3.83672682596943,3.87666970243622,3.45657565501085,3.32317483416089,5.06676930641654,3.22771545601527,4.38426158348003,3.62836545651373,6.3296274603474,3.31693863224338,4.62030281390122,4.21536603361091,4.50893268387895,3.52594944579493,2.42888136158522,3.41251519235986,5.41519545696938,2.97948306985619,4.3912131730717,5.54155611213676,4.09202428537002,3.26788822818471,6.3464507282632,4.8217575215031,3.93426818875197,4.3405589131739,3.47355677195192,4.16121551882435,5.84609917287041,5.46996452726911,3.416380814827,3.88971203230514,4.109255305086,5.49070109549598,4.65710133643517,4.86969049666515,4.90478968553164,4.3538783182892,3.82244348605906,5.68539044320572,5.3253809716945,3.84757302143935
"CD164 molecule, sialomucin",5.06785133336572,5.81717992384255,4.33406518277723,4.90920027578059,5.38530976931567,4.55769696731796,5.14304159103949,4.60448773194049,4.59711282485072,5.44477274541641,4.95089461018754,4.58670351183411,4.70969056221096,4.96412843634128,5.38424089751926,4.36784330881271,4.91599468571674,4.55592674987732,5.15375615354068,4.70618797402039,4.68759209483424,4.28358765494245,4.26982325088055,4.24988005888413,4.5877592343002,4.26708907421141,4.51644347384945,4.93646433399807,4.51291512706892,4.34789344627194,4.01801300549905,4.84291938058957,4.51314818576421,4.54754222384044,4.32838136419779,4.29023069135927,5.21618743094809,4.22357531023401,3.95748236358871,4.80924074891003,4.97426383008295,3.35731154798336,4.91398435435269,4.23804716952911,4.76062321842194,4.25746531036209,3.90176635091518,4.5889035250349,4.40414781722171,3.78719402578729,4.32710081165586,4.6625218943484,4.35332999174064,4.42456220250163,4.53311917037839,4.33998035326558,5.3787729510532,5.34592133642862,4.69869671770893,4.40717580911558,5.12956038511997,4.33840123666986,4.09564339404217,4.46078527931939,4.88803137243549,4.46714421803886,4.88109150736504,4.35819033188933,5.21360904364717,5.1483747698131,5.06910590346851,4.82153397084601,4.68931084978905,5.35974259260214,4.09309551567424,4.39531567135355,4.51228543991577,4.21990882598141,4.38503788352614,4.90235804993241,4.87101747615892,4.24171300055711,3.94246085241562,5.25678313254403,4.18197299524267,4.4723728500872,5.77035546335308,4.46210826961317,4.0978821492361,4.67537631328977,3.72326249000903,4.51125262904603,4.23774037223354,4.02160536821773,4.00718938052551,4.63472661722607,5.01355771874951,3.75045170638638,5.3805355209866,4.2320820447637,4.55341282936128,4.31523285787937,4.74502721996918,4.63973938577933,3.82578112349715,5.02574691351806,4.33948894046668,3.7978769723998,4.33455392411852,5.00763004791543,4.21507312586904,4.51535406807857,4.7620520895418,4.11245914783334
"TYRO3 protein tyrosine kinase",1.89349914570454,1.97603042797527,0.991890356892488,0.896657173660931,1.79128704093095,1.10257994895096,1.69178266069912,1.42959324464571,0.84495353127821,1.18777204391694,1.15569013666659,1.05945643177462,1.14047608195046,1.74605413115248,1.31849352008063,1.04642976374784,1.67897762652491,1.13559457510101,1.7427909656686,0.950483707561037,1.37227725146671,1.03646733597707,1.33049217438881,0.593114743661235,0.809271135026001,1.01707273432194,1.63159608569387,0.671474666334561,1.39235897332235,1.48369938993817,1.3612894769039,0.362558644560305,1.07261647247999,1.68217429013523,1.03113271170084,1.31716674506503,1.47898543108031,0.682323519247938,0.894085418483466,1.15783962834002,1.23090083936665,0.764193889471037,1.50692498594263,1.2459602357586,1.01340031908221,1.01763153154549,1.26714034750806,1.02970501960644,1.05865330279844,1.03123322165405,0.717573824480542,1.22363331397966,1.08162188741724,0.313460723569809,1.13623766811063,1.44703314775765,1.8623750986181,1.48800892638747,0.969349709526051,1.04075253350032,1.11791778053187,1.76167233449053,1.54209100163399,0.983788738995456,1.08090686741037,1.7717433001456,1.21678520900286,1.02262956432781,1.36964742511484,1.01586456099024,1.32445129553925,1.07449910001682,1.0767812919099,0.98133711922404,1.70166345896469,1.71505172533874,1.50971154854554,0.789440616621916,1.16468835653735,1.50559161857858,1.51207310332721,0.667394464419016,0.452673929964864,1.37782600328514,1.74065632605733,0.995219613157888,1.48951619651494,1.1843917787877,1.4390304199899,0.761936754784623,1.26843267553857,1.26084765064748,1.30674548025604,1.56547781897638,1.54190608372876,1.20001217227453,1.33818728597601,1.21559920895695,2.07557493118526,1.24561639756553,1.47049751912774,0.987593037261329,1.24054658198546,0.825783890199986,1.28126409548527,1.3798013608317,1.16185475577254,1.16529941942552,1.51844852392694,1.6700540925861,1.86872120876653,1.15225937370221,0.822118311047231,1.70183423668714
